sku,name,categories,price,product_type,errors
9338176024126,"PowerWave Xbox Controller Protective Crystal Case",,6.75,,"Product Type is invalid or not supported"
9338176024133,"PowerWave Xbox FPS Aim Assist Pack","XBOX / ACCESSORIES",6.75,,"Product Type is invalid or not supported"
RZ04-03230100-R3M1,"Razer BlackShark V2 - Wired Gaming Headset",,1,,"Product Type is invalid or not supported"
6971680471869,"Rock Shooting Game Controller","MOBILE GAMING / CONTROLLERS",4,,"Product Type is invalid or not supported"
883929639021,"Rocket League Game For Nintendo Switch - R1","NINTENDO / GAMES",11.75,,"Product Type is invalid or not supported"
5051892215411,"Rocket League Game for PS4 / PS5- R2",,17.5,,"Product Type is invalid or not supported"
IM00038,"SATA Data Cable",,1.25,,"Product Type is invalid or not supported"
6956766908101,"Sades Armor Realtek Gaming Wired Headset",,15.9,,"Product Type is invalid or not supported"
6974828470120,"Sades Carrier Wireless Gaming Headset - Black","ACCESSORIES / GAMING HEADSET",49.9,,"Product Type is invalid or not supported"
6956766907784,"Sades Diablo Realtek Gaming Wired Headset","ACCESSORIES / GAMING HEADSET",17.9,,"Product Type is invalid or not supported"
6956766958793,"Sades Dual Charger Station For PS5 Controller - White","PLAYSTATION / CHARGERS",8.9,,"Product Type is invalid or not supported"
6956766908187,"Sades Gaming Combo Set Battle Ram Keyboard + Mouse + Mousepad - Black","PC COMPONENTS / KEYBOARDS & ACCESSORIES",18.9,,"Product Type is invalid or not supported"
,,"PC COMPONENTS / MOUSE",,,"Product Type is invalid or not supported"
,,"ACCESSORIES / MOUSEPAD",,,"Product Type is invalid or not supported"
6956766908170,"Sades Hailstorm Gaming Mouse Pad","PC COMPONENTS / MOUSE",5.9,,"Product Type is invalid or not supported"
6956766908026,"Sades K13 Sickle Mechanical Gaming Keyboard - Red",,17.9,,"Product Type is invalid or not supported"
695766907906,"Sades Keyboard Wrist Rest Pad - Thunder","PC COMPONENTS / KEYBOARDS & ACCESSORIES",4.9,,"Product Type is invalid or not supported"
6956766907661,"Sades Locust Plus Gaming Wired Headset",,12.9,,"Product Type is invalid or not supported"
6956766907913,"Sades Meteor RGB Gaming Mousepad - Black ","PC COMPONENTS / MOUSE",8.9,,"Product Type is invalid or not supported"
6974828470090,"Sades Partner Wireless Gaming Headset - Blue","ACCESSORIES / GAMING HEADSET",34.9,,"Product Type is invalid or not supported"
,,"XBOX / HEADSETS",,,"Product Type is invalid or not supported"
6956766907388,"Sades RGB One Handed Gaming Keyboard",,8.9,,"Product Type is invalid or not supported"
6956766907999,"Sades Revolver Gaming Mouse With RGB Light","PC COMPONENTS / MOUSE",7.9,,"Product Type is invalid or not supported"
6956766908224,"Sades Wand Wired Gaming Headset - Black","ACCESSORIES / GAMING HEADSET",12.9,,"Product Type is invalid or not supported"
,,"XBOX / HEADSETS",,,"Product Type is invalid or not supported"
IM00027,"Seagate Barrcuda 3.5"" 1TB Internal HDD",,14.5,,"Product Type is invalid or not supported"
711719560364,"Sonny PS5 DualSense Edge Wireless Controller - White",,64.75,,"Product Type is invalid or not supported"
711719374305,"Sony DualSense Charging Station for PS5 Controller - White","PLAYSTATION / PS5 CONTROLLER",10.9,,"Product Type is invalid or not supported"
711719828198,"Sony PS5 Dual Sense Wireless Controller - Cosmic Red",,22.75,,"Product Type is invalid or not supported"
711719729099,"Sony PS5 Dual Sense Wireless Controller - Galatic Purple","PLAYSTATION / PS5 CONTROLLER",22.75,,"Product Type is invalid or not supported"
711719728092,"Sony PS5 Dual Sense Wireless Controller - Ice Blue","PLAYSTATION / PS5 CONTROLLER",28.9,,"Product Type is invalid or not supported"
711719728597,"Sony PS5 Dual Sense Wireless Controller - Nova Pink","PLAYSTATION / PS5 CONTROLLER",22.75,,"Product Type is invalid or not supported"
711719423294,"Sony PS5 DualSense Wireless Controller - Grey Camouflage",,23.75,,"Product Type is invalid or not supported"
711719827399,"Sony PS5 DualSense Wireless Controller - Midnight Black",,22.75,,"Product Type is invalid or not supported"
711719399803,"Sony PS5 DualSense Wireless Controller - White",,22.75,,"Product Type is invalid or not supported"
711719828693,"Sony Playstation 5 Disc Edition Console - White","PLAYSTATION / CONSOLE",169.75,,"Product Type is invalid or not supported"
711719425397,"Sony Playstation Digital Console","PLAYSTATION / CONSOLE",133.75,,"Product Type is invalid or not supported"
4948872415392,"Sony Playstation VR2 Satandalone","VR GAMING / CONSOLE",174.75,,"Product Type is invalid or not supported"
711719833994,"Sony Pulse 3D Wireless Headset for PS5 - Black","PLAYSTATION / HEADSET",35.9,,"Product Type is invalid or not supported"
711719387800,"Sony Pulse 3D Wireless Headset for PS5 - White","PLAYSTATION / HEADSET",35.9,,"Product Type is invalid or not supported"
813682023690,"SteelSeries Stratus Duo Wireless Gaming Controller",,19.75,,"Product Type is invalid or not supported"
SPCW-CZFH221.11,"Streamplify CAM FHD 60FPS Webcam","ACCESSORIES / CAMERAS / WEB CAMERS",18.5,,"Product Type is invalid or not supported,Url key: 'streamplify-cam-fhd-60fps-webcam.html' was already generated for an item with the SKU: 'Streamplify CAM FHD 60FPS Webcam'. You need to specify the unique URL key manually"
4251442506438,"Streamplify HUB CTRL 7-RGB-BLACK-V1","PC COMPONENTS / LIGHTING ACCESSORIES",15.5,,"Product Type is invalid or not supported"
SPIR-LZ10112.11,"Streamplify LIGHT 10 - 27cm/10 Inch Ring Light","LIFESTYLE ACCESSORIES / SMART LIGHTS",9.5,,"Product Type is invalid or not supported"
SPIR-LZ14232.11,"Streamplify LIGHT 14 - 36cm/14 Inch Ring Light","LIFESTYLE ACCESSORIES / SMART LIGHTS",23,,"Product Type is invalid or not supported"
MIC-48-RGB-TP-BK,"Streamplify MIC TRIPOD RGB Microphone With Tripod","ACCESSORIES / MICROPHONE & ACCESSORIES",18,,"Product Type is invalid or not supported"
SPSC-SZ1211G.11,"Streamplify SCREEN LIFT 1.5M Green Screen","ACCESSORIES / PANELS & SCREENS / SCREENS",54,,"Product Type is invalid or not supported"
722674121040,"Tekken 7 Game for PS4 / PS5 - R1",,15.5,,"Product Type is invalid or not supported"
,Test,,0,,"Product Type is invalid or not supported"
IM00034,"Thermaltake UX100 ARGB Lightning CPU Cooler","PC COMPONENTS / FANS & COOLERS",10,,"Product Type is invalid or not supported"
TEGC-2022101.11,"ThunderX3 Gaming Chair BC5-Black / Race-Cushion-V1","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",59,,"Product Type is invalid or not supported"
TEGC-2022101.R1,"ThunderX3 Gaming Chair BC5-Black-Red / Race-Cushion-V1","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",59,,"Product Type is invalid or not supported"
TEGC-2023101.G1,"ThunderX3 Gaming Chair BC7-Black-Green / Race-Cushion-V1","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",69,,"Product Type is invalid or not supported"
TEGC-2023101.R1,"ThunderX3 Gaming Chair BC7-Black-Red / Race-Cushion-V1","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",69,,"Product Type is invalid or not supported"
TEGC-2036101.11,"ThunderX3 Gaming Chair DC3-Black / Race-Cushion-V1","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",39,,"Product Type is invalid or not supported"
TEGC-2036101.C1,"ThunderX3 Gaming Chair DC3-Black-Cyan / Race-Cushion-V1","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",39,,"Product Type is invalid or not supported"
TEGC-2036101.R1,"ThunderX3 Gaming Chair DC3-Black-Red / Race-Cushion-V1","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",39,,"Product Type is invalid or not supported"
,Tips,,1,,"Product Type is invalid or not supported"
731855032204,"Turtle Beach Ear Force Recon 200 Wired Headset For PS5 / PS4 Pro, Xbox One - White","ACCESSORIES / GAMING HEADSET",19.9,,"Product Type is invalid or not supported"
,,"PLAYSTATION / HEADSET",,,"Product Type is invalid or not supported"
,,XBOX,,,"Product Type is invalid or not supported"
731855032006,"Turtle Beach Ear Force Recon 200 Wired Headset for PS5 / PS4 Pro & PS4, Xbox One - Black",,19.9,,"Product Type is invalid or not supported"
731855035557,"Turtle Beach Recon 70 Wired Headset For PS5 / PS4 Pro, Xbox One & Nintendo Switch - Black",,13.5,,"Product Type is invalid or not supported"
731855033508,"Turtle Beach Stealth 300 Wired Headset For PS5 / PS4 Pro - Black","ACCESSORIES / GAMING HEADSET",23.9,,"Product Type is invalid or not supported"
03-09-0207,"Victorage Bravo Series PU Leather Gaming Chair - Delta Series - Black","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",129.9,,"Product Type is invalid or not supported"
03-09-0209,"Victorage Gaming Chair - Grey","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",49.9,,"Product Type is invalid or not supported"
03-09-0214,"Victorage Leather Gaming chair- Delta Series - White","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",129.9,,"Product Type is invalid or not supported"
03-09-0206,"Victorage PU Leather Chair - Crown Series - Beige","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",109.9,,"Product Type is invalid or not supported"
03-09-0204,"Victorage PU Leather Chair - Crown Series - Black","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",109.9,,"Product Type is invalid or not supported"
03-09-0205,"Victorage PU Leather Chair - Crown Series - Multi Color","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",99.9,,"Product Type is invalid or not supported"
03-09-0210,"Victorage PVC Leather Gaming Chair - Black","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",89.9,,"Product Type is invalid or not supported"
03-09-0213,"Victorage Premium PU Leather Gaming Chair - Delta Series - Blue/Black","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",89.9,,"Product Type is invalid or not supported"
03-09-0211,"Victorage Premium PU Leather Gaming Chair - Delta Series - Red/Black","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",89.9,,"Product Type is invalid or not supported"
03-09-0212,"Victorage Premium PU Leather Gaming Chair - Delta Series - White/Black","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING CHAIRS",89.9,,"Product Type is invalid or not supported"
889842640847,"XBOX Series X 1TB SSD - Black","XBOX / CONSOLES",180,,"Product Type is invalid or not supported"
EN40757,"XIGMATEK Fury 850W Gold PSU","PC COMPONENTS / POWER SUPPLY",42,,"Product Type is invalid or not supported"
EN40597,"XIGMATEK Titan 1200W Platinum","PC COMPONENTS / FANS & COOLERS",79,,"Product Type is invalid or not supported"
02-05-0004,"XPG 128GB Micro SDXC Card - Red & Black",,8.9,,"Product Type is invalid or not supported"
04-04-0143,"XPG 1TB SX6000 Lite PCIe Gen3x4 M.2 2280 Solid State Drive - SSD","PC COMPONENTS / SSD & HDD",14.5,,"Product Type is invalid or not supported"
02-05-0002,"XPG 256GB Micro SDXC Card - Red & Black",,17.5,,"Product Type is invalid or not supported"
04-04-0144,"XPG 256GB SX6000 Lite PCIe Gen3x4 M.2 2280 Solid State Drive - SSD","PC COMPONENTS / SSD & HDD",6.9,,"Product Type is invalid or not supported"
02-05-0003,"XPG 512GB Micro SDXC Card - Red & Black",,34.9,,"Product Type is invalid or not supported"
04-04-0145,"XPG 512GB SX6000 Lite PCIe Gen3x4 M.2 2280 Solid State Drive - SSD","PC COMPONENTS / SSD & HDD",9.9,,"Product Type is invalid or not supported"
03-45-0591,"XPG Alpha Wired Gaming Mouse - Black","PC COMPONENTS / MOUSE",14.9,,"Product Type is invalid or not supported"
03-45-0592,"XPG Alpha Wireless Gaming Mouse - Black","PC COMPONENTS / MOUSE",24.9,,"Product Type is invalid or not supported"
04-05-0008,"XPG BATTLECRUISER Mid-Tower PC Case - Black","PC COMPONENTS / PC CASE / MID-TOWER CASE",39.9,,"Product Type is invalid or not supported"
03-45-0647,"XPG BATTLEGROUND L Gaming Mouse Pad - Black","ACCESSORIES / MOUSEPAD",6.9,,"Product Type is invalid or not supported"
03-06-0001,"XPG Battleground XL Extra Large  Gaming Mouse Pad - Black","ACCESSORIES / MOUSEPAD",12.5,,"Product Type is invalid or not supported"
03-06-0002,"XPG Battleground XL Prime RGB Lighting Extra Large Gaming Mouse Pad - Black","ACCESSORIES / MOUSEPAD",17.5,,"Product Type is invalid or not supported"
04-06-0167,"XPG CASTER RGB DDR5 32GB (2x16GB) 6400MHz - Desktop Memory RAM","PC COMPONENTS / COMPUTER MEMORY",86.9,,"Product Type is invalid or not supported"
04-07-0004,"XPG CORE REACTOR Modular 650W Power Supply","PC COMPONENTS / POWER SUPPLY",36,,"Product Type is invalid or not supported"
04-07-0064,"XPG CYBERCORE 1000W Platinum Power Supply - Black","PC COMPONENTS / POWER SUPPLY",74.9,,"Product Type is invalid or not supported"
04-07-0065,"XPG CYBERCORE 1300W Platinum Power Supply - Black","PC COMPONENTS / POWER SUPPLY",109.9,,"Product Type is invalid or not supported"
04-06-0116,"XPG Caster RGB - 16GB - DDR5 - 6000MHz - Desktop Memory RAM - Black","PC COMPONENTS / COMPUTER MEMORY",59.9,,"Product Type is invalid or not supported"
04-07-0006,"XPG Core Reactor 850W - Power Supply","PC COMPONENTS / POWER SUPPLY",42.5,,"Product Type is invalid or not supported"
04-07-0005,"XPG Core Reactor-750W - Power Supply","PC COMPONENTS / POWER SUPPLY",38,,"Product Type is invalid or not supported"
04-05-0113,"XPG Cruiser Super Mid-Tower Chassis (with 3 ARGB Fans) PC Case - Black","PC COMPONENTS / PC CASE / MID-TOWER CASE",29.9,,"Product Type is invalid or not supported"
04-05-0114,"XPG Cruiser Super Mid-Tower Chassis (with 3 ARGB Fans) PC Case - White","PC COMPONENTS / PC CASE / MID-TOWER CASE",29.9,,"Product Type is invalid or not supported"
04-05-0103,"XPG Defender Mid Tower Chassis PC Case - Black","PC COMPONENTS / PC CASE / MID-TOWER CASE",22.5,,"Product Type is invalid or not supported"
04-05-0102,"XPG Defender Mid Tower Chassis PC Case - White","PC COMPONENTS / PC CASE / MID-TOWER CASE",22.5,,"Product Type is invalid or not supported"
05-18-0002,"XPG Defender Pro Mid-Tower Chassis PC Case - Black","PC COMPONENTS / PC CASE / MID-TOWER CASE",29.9,,"Product Type is invalid or not supported"
05-18-0003,"XPG Defender Pro Mid-Tower Chassis PC Case - White","PC COMPONENTS / PC CASE / MID-TOWER CASE",29.9,,"Product Type is invalid or not supported"
03-08-0022,"XPG EMIX H20 Gaming Wired Headset - Black","ACCESSORIES / GAMING HEADSET",12.5,,"Product Type is invalid or not supported"
04-08-0001,"XPG EPS LEVANTE 240 Addressable RGB CPU Liquid Cooler","PC COMPONENTS / FANS & COOLERS",39.9,,"Product Type is invalid or not supported"
04-06-0082,"XPG GAMMIX D45G - 32GB ( 2 x 16GB ) DDR4 3600MHz  - Desktop Gaming Memory RAM - Black","PC COMPONENTS / COMPUTER MEMORY",29.9,,"Product Type is invalid or not supported"
04-06-0083,"XPG GAMMIX D45G RGB DDR4 4400MHz 16GB (2x8GB) SDRAM PC4-35200 Desktop Gaming Memory RAM - Black","PC COMPONENTS / COMPUTER MEMORY",29.9,,"Product Type is invalid or not supported"
04-04-0030,"XPG GAMMIX S50 Lite 1TB SSD M.2 - Internal Solid State Drive - Silver","PC COMPONENTS / SSD & HDD",37.5,,"Product Type is invalid or not supported"
04-06-0143,"XPG Gammix D45G RGB DDR4 3600MHz 16GB (2x8GB) 288 - Pin SD RAM PC4 - 28800 Memory RAM Kit - White","PC COMPONENTS / COMPUTER MEMORY",17.5,,"Product Type is invalid or not supported"
04-04-0066,"XPG Gammix S50 Lite 512GB SSD M.2 Internal Solid State Drive - Silver","PC COMPONENTS / SSD & HDD",24.9,,"Product Type is invalid or not supported"
04-21-0002,"XPG Gammix S70 1TB SSD Internal Solid State Drive - Silver","PC COMPONENTS / SSD & HDD",69.9,,"Product Type is invalid or not supported"
04-21-0003,"XPG Gammix S70 2TB SSD Internal Solid State Drive - Silver","PC COMPONENTS / SSD & HDD",109.9,,"Product Type is invalid or not supported"
04-04-0068,"XPG Gammix S70 Blade 1TB SSD Compatible with PS5 Internal Solid State Drive - Black","PC COMPONENTS / SSD & HDD",49.9,,"Product Type is invalid or not supported"
04-04-0069,"XPG Gammix S70 Blade 2TB SSD - PS5 Compatible Internal Solid State Drive - Black","PC COMPONENTS / SSD & HDD",79.9,,"Product Type is invalid or not supported"
03-04-0030,"XPG Gammix S70 Blade 4TB SSD - PS5 Compatible Internal Solid State Drive - Black",,169.9,,"Product Type is invalid or not supported"
05-02-0269,"XPG Gammix S70 Blade 512GB SSD Compatible with PS5 Internal Solid State Drive - Black","PC COMPONENTS / SSD & HDD",34.9,,"Product Type is invalid or not supported"
04-08-0139,"XPG HURRICANE 120 ARGB PWM","PC COMPONENTS / FANS & COOLERS",7.9,,"Product Type is invalid or not supported"
04-06-0145,"XPG Hunter DDR4-3200 U-DIMM Desktop Gaming Memory RAM 16GB - Black","PC COMPONENTS / COMPUTER MEMORY",17.5,,"Product Type is invalid or not supported"
03-45-0005,"XPG INFAREX K10 Gaming Wired Keyboard - Black","PC COMPONENTS / KEYBOARDS & ACCESSORIES",14.9,,"Product Type is invalid or not supported"
03-06-0009,"XPG INFAREX M20 Gaming Wired Mouse - Black","PC COMPONENTS / MOUSE",9.9,,"Product Type is invalid or not supported"
04-05-0011,"XPG INVADER Mid-Tower Gaming Chassis PC Case - White","PC COMPONENTS / PC CASE / MID-TOWER CASE",19.9,,"Product Type is invalid or not supported"
04-05-0012,"XPG INVADER Mid-Tower Gaming PC Chassis Case -Black","PC COMPONENTS / PC CASE / MID-TOWER CASE",19.9,,"Product Type is invalid or not supported"
04-06-0169,"XPG LANCER RGB DDR5 32GB (2x16GB) 5600MHz - Desktop Memory RAM - Black","PC COMPONENTS / COMPUTER MEMORY",54,,"Product Type is invalid or not supported"
04-06-0179,"XPG Lancer - 32GB (2X16GB) - 5200MHz RGB DDR5 Memory RAM - White","PC COMPONENTS / COMPUTER MEMORY",51,,"Product Type is invalid or not supported"
04-06-0176,"XPG Lancer - 32GB (2x16GB) - 6400MHz RGB DDR5 Memory RAM - White","PC COMPONENTS / COMPUTER MEMORY",59.9,,"Product Type is invalid or not supported"
04-06-0177,"XPG Lancer 32GB (2X16GB) 6000MHz RGB DDR5 Memory RAM - White","PC COMPONENTS / COMPUTER MEMORY",74,,"Product Type is invalid or not supported"
04-06-0168,"XPG Lancer DDR5 32GB (2x16GB) 5600Mhz - Desktop Memory RAM - White","PC COMPONENTS / COMPUTER MEMORY",54,,"Product Type is invalid or not supported"
04-04-0139,"XPG Lancer DDR5 Desktop Memory RAM - 32GB (2x16GB) 5200MHz CL38-38-38 - Black","PC COMPONENTS / COMPUTER MEMORY",29.9,,"Product Type is invalid or not supported"
04-06-0091,"XPG Lancer DDR5 RGB 5200MHz 32GB (2x16GB) UDIMM Desktop SDRAM Memory RAM Kit - Black","PC COMPONENTS / COMPUTER MEMORY",29.9,,"Product Type is invalid or not supported"
08-66-0001,"XPG Levante 360 CPU Liquid Cooler - Black","PC COMPONENTS / FANS & COOLERS",49.9,,"Product Type is invalid or not supported"
03-45-0418,"XPG Mechanical Gaming Wired Keyboard - Black","PC COMPONENTS / KEYBOARDS & ACCESSORIES",24.9,,"Product Type is invalid or not supported"
04-06-0142,"XPG Memory RAM DDR4 8GB 3200Mhz XPG Hunter Laptop - Memory RAM - Black","PC COMPONENTS / COMPUTER MEMORY",9.5,,"Product Type is invalid or not supported"
03-45-0648,"XPG PRECOG S Wired Gaming Headset - Black","ACCESSORIES / GAMING HEADSET",9.9,,"Product Type is invalid or not supported"
04-07-0024,"XPG PYLON 450W Bronze - Desktop Power Supply - Black","PC COMPONENTS / POWER SUPPLY",17.5,,"Product Type is invalid or not supported"
04-07-0023,"XPG PYLON 550W Bronze - Desktop Power Supply Bronze - Black","PC COMPONENTS / POWER SUPPLY",20,,"Product Type is invalid or not supported"
01-66-0001,"XPG PYLON 650W 80 Plus Bronze - Desktop Power Supply - Black","PC COMPONENTS / POWER SUPPLY",22.5,,"Product Type is invalid or not supported"
04-07-0025,"XPG PYLON 750W Bronze - Desktop Power Supply - Black","PC COMPONENTS / POWER SUPPLY",27.5,,"Product Type is invalid or not supported"
03-45-0007,"XPG Precog Analog Gaming Wired Headset - Black","ACCESSORIES / GAMING HEADSET",29.9,,"Product Type is invalid or not supported"
03-08-0001,"XPG Precog Gaming Wired Headset - Black & Red","ACCESSORIES / GAMING HEADSET",39.9,,"Product Type is invalid or not supported"
03-45-0822,"XPG Precog S - Wired Gaming Headset - White","ACCESSORIES / GAMING HEADSET",9.9,,"Product Type is invalid or not supported"
06-01-0080,"XPG Prime ARGB LED Strip - White","PC COMPONENTS / LIGHTING ACCESSORIES",12.5,,"Product Type is invalid or not supported"
04-07-0001,"XPG Prime ARGB Motherboard Extension Cable - White","PC COMPONENTS / CABLES",17.5,,"Product Type is invalid or not supported"
04-07-0002,"XPG Prime ARGB VGA Extension Cable - White","PC COMPONENTS / CABLES",14.9,,"Product Type is invalid or not supported"
03-06-0010,"XPG Primer Gaming Wired Mouse - Black","PC COMPONENTS / MOUSE",14.9,,"Product Type is invalid or not supported"
04-06-0111,"XPG ROG D50 - 16GB (2x8GB) - 3600MHz RGB DDR4 - Desktop Gaming Memory RAM Kit - Black","PC COMPONENTS / COMPUTER MEMORY",27.5,,"Product Type is invalid or not supported"
03-45-0419,"XPG SCARAB Arabic / English Keycaps - Black","PC COMPONENTS / KEYBOARDS & ACCESSORIES",9.9,,"Product Type is invalid or not supported"
03-45-0646,"XPG SLINGSHOT Wired Gaming Mouse - Black","PC COMPONENTS / MOUSE",12.9,,"Product Type is invalid or not supported"
04-06-0087,"XPG SPECTRIX D45G 16GB (2x8GB) RGB DDR4 3600MHz - Desktop Gaming Memory RAM - Black","PC COMPONENTS / COMPUTER MEMORY",17.5,,"Product Type is invalid or not supported"
04-06-0144,"XPG SPECTRIX D45G RGB 32GB (16GBx2) - DDR4 3600MHz - Memory RAM Kit - White","PC COMPONENTS / COMPUTER MEMORY",29.9,,"Product Type is invalid or not supported"
04-06-0019,"XPG SPECTRIX D50 - 16GB (2x8GB) DDR4 - 4133MHz - Desktop Gaming Memory RAM Kit - White","PC COMPONENTS / COMPUTER MEMORY",39.9,,"Product Type is invalid or not supported"
04-04-0057,"XPG SPECTRIX S20G 1TB SSD Internal Solid State Drive - Grey","PC COMPONENTS / SSD & HDD",29.9,,"Product Type is invalid or not supported"
04-04-0056,"XPG SPECTRIX S20G 500GB Internal Solid State Drive - Grey","PC COMPONENTS / SSD & HDD",17.5,,"Product Type is invalid or not supported"
04-04-0035,"XPG SPECTRIX S40G 2TB SSD Internal Solid State Drive","PC COMPONENTS / SSD & HDD",69.9,,"Product Type is invalid or not supported"
04-04-0033,"XPG SPECTRIX S40G 512GB SSD Internal Solid State Drive - Black","PC COMPONENTS / SSD & HDD",22.5,,"Product Type is invalid or not supported"
03-07-0009,"XPG SUMMONER Gaming Wired Keyboard - Black","PC COMPONENTS / KEYBOARDS & ACCESSORIES",29.9,,"Product Type is invalid or not supported"
04-04-0043,"XPG SX8100 256GB SSD Internal Solid State Drive - Black","PC COMPONENTS / SSD & HDD",14.9,,"Product Type is invalid or not supported"
04-06-0117,"XPG Spectrix D50 RGB 32GB (16GBx2) ROG Certified DDR4 3600MHz RAM Memory","PC COMPONENTS / COMPUTER MEMORY",52.5,,"Product Type is invalid or not supported"
04-04-0032,"XPG Spectrix S40G RGB PCIE GEN3X4 M.2 2280 Solid State Drive - 256GB","PC COMPONENTS / SSD & HDD",12.5,,"Product Type is invalid or not supported"
03-07-0008,"XPG Summoner Gaming Wired Keyboard - Black","PC COMPONENTS / KEYBOARDS & ACCESSORIES",29.9,,"Product Type is invalid or not supported,Url key: 'xpg-summoner-gaming-wired-keyboard-black' was already generated for an item with the SKU: '03-07-0009'. You need to specify the unique URL key manually"
03-45-0006,"XPG Summoner Gaming Wired Keyboard - Silver","PC COMPONENTS / KEYBOARDS & ACCESSORIES",29.9,,"Product Type is invalid or not supported"
04-05-0161,"XPG VALOR AIR Mid Tower Chassis PC Case - Black ","PC COMPONENTS / PC CASE / MID-TOWER CASE",14.9,,"Product Type is invalid or not supported"
04-05-0162,"XPG VALOR AIR Mid Tower Chassis PC Case - White ","PC COMPONENTS / PC CASE / MID-TOWER CASE",14.9,,"Product Type is invalid or not supported"
04-08-0019,"XPG Vento 120 ARGB PC Fan - Black","PC COMPONENTS / FANS & COOLERS",6,,"Product Type is invalid or not supported"
04-08-0018,"XPG Vento 120 PC Fan - Black","PC COMPONENTS / FANS & COOLERS",3,,"Product Type is invalid or not supported"
04-08-0037,"XPG Vento Pro 120 PWM Fan","PC COMPONENTS / FANS & COOLERS",9.9,,"Product Type is invalid or not supported"
03-77-0014,"XPG Xenia 15 Inch KC Intel i7 -11800H CPU With GeForce RTX 3070 1TB - Gaming Notebook Laptop ","GAMING PC / GAMING LAPTOP",699.9,,"Product Type is invalid or not supported"
01-14-0003,"XPG Xenia Xe Lifestyle Gaming Ultrabook - Core i7 - 16GB RAM - 1TB SSD - 15.6 Inch Display - Laptop - Silver","GAMING PC / GAMING LAPTOP",399.9,,"Product Type is invalid or not supported"
889842717075,"Xbox Elite Wireless Controller Series 2 - Core White",,49.75,,"Product Type is invalid or not supported"
889842654790,"Xbox New Wireless Controller - Black","XBOX / CONTROLLERS",19.75,,"Product Type is invalid or not supported"
889842654752,"Xbox New Wireless Controller - Shock Blue",,22.75,,"Product Type is invalid or not supported"
889842654714,"Xbox New Wireless Controller - White","XBOX / CONTROLLERS",19.75,,"Product Type is invalid or not supported"
889842716511,"Xbox Series X & S Wireless Controller - Electric Volt",,23.75,,"Product Type is invalid or not supported"
889842716481,"Xbox Wireless Controller - Daystrike Camo Red",,22.75,,"Product Type is invalid or not supported"
889842765342,"Xbox Wireless Controller - Lunar Shift SE",,23.75,,"Product Type is invalid or not supported"
889842823950,"Xbox Wireless Controller - Mineral Camo",,22.75,,"Product Type is invalid or not supported"
889842716559,"Xbox Wireless Controller Series S/X - Aqua Shift Special Edition","XBOX / CONTROLLERS",27.9,,"Product Type is invalid or not supported"
EN46850,"Xigmatek Apex Series RGB Gaming Desk APEX TWO","ACCESSORIES / GAMING CHAIRS & DESKS / GAMING DESK",49,,"Product Type is invalid or not supported"
EN49813,"Xigmatek G1 RGB Gaming Mouse","PC COMPONENTS / MOUSE",5,,"Product Type is invalid or not supported"
EN46461,"Xigmatek Galaxy III Essential","PC COMPONENTS / FANS & COOLERS",12,,"Product Type is invalid or not supported"
EN45433,"Xigmatek Galaxy III Essential 3x BX120 Fans, ARGB","PC COMPONENTS / FANS & COOLERS",12,,"Product Type is invalid or not supported"
EN44481,"Xigmatek Hydra M 750 - PSU","PC COMPONENTS / POWER SUPPLY",29,,"Product Type is invalid or not supported"
EN47703,"Xigmatek Liquid Killer X 360 AIO Liquid Cooler","PC COMPONENTS / FANS & COOLERS",36,,"Product Type is invalid or not supported"
EN44627,"Xigmatek Minotaur 750W Power Supply","PC COMPONENTS / POWER SUPPLY",37,,"Product Type is invalid or not supported"
EN46416,"Xigmatek OVERTAKE RGB Full Tower Case - Black","PC COMPONENTS / PC CASE / ATX CASE",44,,"Product Type is invalid or not supported"
EN43392,"Xigmatek Zeus Mid Tower Case","PC COMPONENTS / PC CASE / MID-TOWER CASE",49.5,,"Product Type is invalid or not supported"
EN46027,"Xigmatek Zeus Spectrum Edition Mid Tower Case","PC COMPONENTS / PC CASE / MID-TOWER CASE",48,,"Product Type is invalid or not supported"
EN48205,"Xigmatek thermal Greece Killer S","PC COMPONENTS / FANS & COOLERS",1.5,,"Product Type is invalid or not supported"
